restaurant,rank,restaurant_avg_stars,uer_name,review_stars,review_date,user_reviews,user_restaurant_reviews,user_helpful_votes
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
Pitchoun!,rank,4.5,Whozyamama,5,2015-11-20,34,18,14
Pitchoun!,rank,4.5,EarlDGrt,5,2015-11-09,239,186,112
Pitchoun!,rank,4.5,Jesse N,5,2015-11-02,14,7,7
Pitchoun!,rank,4.5,Playita_Cindy,4,2015-11-02,29,15,9
Pitchoun!,rank,4.5,Elisa7,5,2015-11-02,37,8,91
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,kanpaisan,5,2015-09-22,89,48,37
n/naka,rank,5,Richard G,5,2015-09-19,64,44,13
n/naka,rank,5,Slammybowl,5,2015-09-12,3,3,None
n/naka,rank,5,huckandk,5,2015-09-06,12,None,29
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
n/naka,rank,5,Janelle R,5,2015-11-02,12,6,5
n/naka,rank,5,LAGOURMET11,5,2015-10-26,2,None,None
n/naka,rank,5,Stefany818,5,2015-10-26,9,4,17
n/naka,rank,5,Lian d,3,2015-10-06,11,8,9
n/naka,rank,5,Natan Z,5,2015-09-29,20,None,13
Brent's Delicatessen & Restaurant,rank,4.5,susyernie,4,2015-11-16,117,49,35
Brent's Delicatessen & Restaurant,rank,4.5,stoketun,5,2015-11-16,136,92,47
Brent's Delicatessen & Restaurant,rank,4.5,Carolyn L,5,2015-11-09,4,3,None
Brent's Delicatessen & Restaurant,rank,4.5,Karen W,4,2015-11-02,14,6,4
Brent's Delicatessen & Restaurant,rank,4.5,Duff_Dad,5,2015-11-02,1,None,None
Brent's Delicatessen & Restaurant,rank,4.5,susyernie,4,2015-11-16,117,49,35
Brent's Delicatessen & Restaurant,rank,4.5,stoketun,5,2015-11-16,136,92,47
Brent's Delicatessen & Restaurant,rank,4.5,Carolyn L,5,2015-11-09,4,3,None
Brent's Delicatessen & Restaurant,rank,4.5,Karen W,4,2015-11-02,14,6,4
Brent's Delicatessen & Restaurant,rank,4.5,Duff_Dad,5,2015-11-02,1,None,None
Brent's Delicatessen & Restaurant,rank,4.5,susyernie,4,2015-11-16,117,49,35
Brent's Delicatessen & Restaurant,rank,4.5,stoketun,5,2015-11-16,136,92,47
Brent's Delicatessen & Restaurant,rank,4.5,Carolyn L,5,2015-11-09,4,3,None
Brent's Delicatessen & Restaurant,rank,4.5,Karen W,4,2015-11-02,14,6,4
Brent's Delicatessen & Restaurant,rank,4.5,Duff_Dad,5,2015-11-02,1,None,None
Brent's Delicatessen & Restaurant,rank,4.5,susyernie,4,2015-11-16,117,49,35
Brent's Delicatessen & Restaurant,rank,4.5,stoketun,5,2015-11-16,136,92,47
Brent's Delicatessen & Restaurant,rank,4.5,Carolyn L,5,2015-11-09,4,3,None
Brent's Delicatessen & Restaurant,rank,4.5,Karen W,4,2015-11-02,14,6,4
Brent's Delicatessen & Restaurant,rank,4.5,Duff_Dad,5,2015-11-02,1,None,None
Brent's Delicatessen & Restaurant,rank,4.5,susyernie,4,2015-11-16,117,49,35
Brent's Delicatessen & Restaurant,rank,4.5,stoketun,5,2015-11-16,136,92,47
Brent's Delicatessen & Restaurant,rank,4.5,Carolyn L,5,2015-11-09,4,3,None
Brent's Delicatessen & Restaurant,rank,4.5,Karen W,4,2015-11-02,14,6,4
Brent's Delicatessen & Restaurant,rank,4.5,Duff_Dad,5,2015-11-02,1,None,None
Brent's Delicatessen & Restaurant,rank,4.5,susyernie,4,2015-11-16,117,49,35
Brent's Delicatessen & Restaurant,rank,4.5,stoketun,5,2015-11-16,136,92,47
Brent's Delicatessen & Restaurant,rank,4.5,Carolyn L,5,2015-11-09,4,3,None
Brent's Delicatessen & Restaurant,rank,4.5,Karen W,4,2015-11-02,14,6,4
Brent's Delicatessen & Restaurant,rank,4.5,Duff_Dad,5,2015-11-02,1,None,None
Brent's Delicatessen & Restaurant,rank,4.5,susyernie,4,2015-11-16,117,49,35
Brent's Delicatessen & Restaurant,rank,4.5,stoketun,5,2015-11-16,136,92,47
Brent's Delicatessen & Restaurant,rank,4.5,Carolyn L,5,2015-11-09,4,3,None
Brent's Delicatessen & Restaurant,rank,4.5,Karen W,4,2015-11-02,14,6,4
Brent's Delicatessen & Restaurant,rank,4.5,Duff_Dad,5,2015-11-02,1,None,None
Brent's Delicatessen & Restaurant,rank,4.5,susyernie,4,2015-11-16,117,49,35
Brent's Delicatessen & Restaurant,rank,4.5,stoketun,5,2015-11-16,136,92,47
